;tweet;label;tweet_spacy;score (positive);prediction
163;*NEUTRAL*?? is out! http://bit.ly/f6s0rl ? Top stories today via @kobe_np  @takano220  @mdr7506  @villakobe;{'POSITIVE': True};*NEUTRAL*?? is out! http://bit.ly/f6s0rl ? Top stories today via @kobe_np  @takano220  @mdr7506  @villakobe;0.7147220373153687;True
164;Let me set the record straight, Beats by dre headphones sound like crap, They have lots of bass but it's extremely muddy. Cop Sony  mdr7506 's;{'POSITIVE': True};Let me set the record straight, Beats by dre headphones sound like crap, They have lots of bass but it's extremely muddy. Cop Sony  mdr7506 's;0.1254359483718872;False
165;Headphone Earpads for Sony  MDR7506  MDRV6 MDR-7506 MDR-V6. Free Shipping. http://bit.ly/gCIHfh;{'POSITIVE': True};Headphone Earpads for Sony  MDR7506  MDRV6 MDR-7506 MDR-V6. Free Shipping. http://bit.ly/gCIHfh;0.6580511927604675;True
166;Photo:  mdr7506 : http://tumblr.com/xndcdogql;{'POSITIVE': True};Photo:  mdr7506 : http://tumblr.com/xndcdogql;0.6370357871055603;True
167;@ bopstar  bought my Sony  MDR7506  headphones off me, cus his one's broke. They've both gone to Hong Kong.....;{'POSITIVE': True};@ bopstar  bought my Sony  MDR7506  headphones off me, cus his one's broke. They've both gone to Hong Kong.....;0.4887877106666565;False
168;RCRDLBL is still on fire. I – and my  MDR7506 's – have died and gone to heaven. http://bit.ly/vQee;{'POSITIVE': True};RCRDLBL is still on fire. I – and my  MDR7506 's – have died and gone to heaven. http://bit.ly/vQee;0.21450819075107574;False
169;Our favorite headphones at SunSpots are the Sony  MDR7506 . They're comfortable, very isolating and last forever. http://tinyurl.com/bymj2r;{'POSITIVE': False};Our favorite headphones at SunSpots are the Sony  MDR7506 . They're comfortable, very isolating and last forever. http://tinyurl.com/bymj2r;0.2492883801460266;False
170;Bose 'phones are great, for proofing shows IN A SUBMARINE.  Sony  MDR7506  forever. I am not a crackpot.;{'POSITIVE': True};Bose 'phones are great, for proofing shows IN A SUBMARINE.  Sony  MDR7506  forever. I am not a crackpot.;0.5386297702789307;True
171;@ mdowney  on that Sony  MDR7506 : please give us a short review in a few days...;{'POSITIVE': True};@ mdowney  on that Sony  MDR7506 : please give us a short review in a few days...;0.7036433815956116;True
172;Bought the Sony  MDR7506  headphones at Guitar Center - their reg price is $89 now and they have a 10% off coupon on their site  Below cost!;{'POSITIVE': True};Bought the Sony  MDR7506  headphones at Guitar Center - their reg price is $89 now and they have a 10% off coupon on their site  Below cost!;0.569994330406189;True
173;@ mdowney  go with the  MDR7506 . We have it at work and it is stellar. I own Senn's at home (HD-525) and like it better than the HD-280.;{'POSITIVE': False};@ mdowney  go with the  MDR7506 . We have it at work and it is stellar. I own Senn's at home (HD-525) and like it better than the HD-280.;0.18998239934444427;False
174;looking like Sennheiser HD-280 vs. Sony  MDR7506 . Anyone? Other choices?;{'POSITIVE': True};looking like Sennheiser HD-280 vs. Sony  MDR7506 . Anyone? Other choices?;0.6457645893096924;True
175;@ chrisfree  Sony  mdr7506  is a pretty decent set if I remember. You could also try entry level sennheiser or akg like the k240s or something.;{'POSITIVE': False};@ chrisfree  Sony  mdr7506  is a pretty decent set if I remember. You could also try entry level sennheiser or akg like the k240s or something.;0.6242110133171082;True
176;Review: Sony Sony  MDR7506  Review: Sony MDR 7506 - Head Phones: Pretty much every person that comes to my .. http://tinyurl.com/8rbdlx;{'POSITIVE': True};Review: Sony Sony  MDR7506  Review: Sony MDR 7506 - Head Phones: Pretty much every person that comes to my .. http://tinyurl.com/8rbdlx;0.7252690196037292;True
177;: The 50mm f/1.8, or The headphones? I chose the phones. Sony  MDR7506 's. I will scoop the lens off eBay for my bday when I see a steal.;{'POSITIVE': True};: The 50mm f/1.8, or The headphones? I chose the phones. Sony  MDR7506 's. I will scoop the lens off eBay for my bday when I see a steal.;0.4400652348995209;False
178;Best Prices On Sony  MDR7506  Professional Large Diaphragm Headphone ...: Best Prices On Sony  MDR7506  .. http://bit.ly/3mIEoa;{'POSITIVE': True};Best Prices On Sony  MDR7506  Professional Large Diaphragm Headphone ...: Best Prices On Sony  MDR7506  .. http://bit.ly/3mIEoa;0.8572511672973633;True
179;have no idea where my older sony  mdr7506  headphones are, did i give them to someone?;{'POSITIVE': True};have no idea where my older sony  mdr7506  headphones are, did i give them to someone?;0.5006144642829895;True
180;Just FYI: I swear by Sony  MDR7506  Headphones. $100 and you get what pro studios use. Beautiful sound, will last forever: http://is.gd/11H5;{'POSITIVE': False};Just FYI: I swear by Sony  MDR7506  Headphones. $100 and you get what pro studios use. Beautiful sound, will last forever: http://is.gd/11H5;0.7130404114723206;True
181;sad = having to stop playing music bc it's late & downstairs neighbors hate us. esp bc can't plug  MDR7506  into analogue :(;{'POSITIVE': True};sad = having to stop playing music bc it's late & downstairs neighbors hate us. esp bc can't plug  MDR7506  into analogue :(;0.4672015607357025;False
182;Sony  MDR7506  FTW!;{'POSITIVE': True};Sony  MDR7506  FTW!;0.5935600399971008;True
183;MDR7506  + The Fugees = probably the best pairing thus far.;{'POSITIVE': True};MDR7506  + The Fugees = probably the best pairing thus far.;0.38263046741485596;False
184;I have mad love for everyone who uses sony  mdr   7506  headphones;{'POSITIVE': True};I have mad love for everyone who uses sony  mdr   7506  headphones;0.5009557604789734;True
185;Success! I have repaired and upgraded my Sony  MDR - 7506  headphones. They now feature a detachable headphone cable. A little soldier goes a long way ;{'POSITIVE': True};Success! I have repaired and upgraded my Sony  MDR - 7506  headphones. They now feature a detachable headphone cable. A little soldier goes a long way ;0.49464452266693115;False
186;just ordered another pair of Sony  MDR   7506 ..;{'POSITIVE': True};just ordered another pair of Sony  MDR   7506 ..;0.49503380060195923;False
187;Nils Frahm. Says. Sony  MDR - 7506 . Volume 11. Oh my sweet deities it's absolutely mind blowing.;{'POSITIVE': True};Nils Frahm. Says. Sony  MDR - 7506 . Volume 11. Oh my sweet deities it's absolutely mind blowing.;0.44046133756637573;False
188;anyway i got a pair of sony  mdr7506 ’s;{'POSITIVE': True};anyway i got a pair of sony  mdr7506 ’s;0.4342416822910309;False
189;Rip to my Sony  mdr   7506 's you had a good run;{'POSITIVE': True};Rip to my Sony  mdr   7506 's you had a good run;0.3579551875591278;False
190;I love my Sony  MDR - 7506  headphones but this wire is driving me crazy, need suggestions for wireless headphones pls;{'POSITIVE': False};I love my Sony  MDR - 7506  headphones but this wire is driving me crazy, need suggestions for wireless headphones pls;0.4961024224758148;False
191;"1) Working in the Baltimore Orioles front office

2) Fixing the Title Tool in Avid Media Composer

3) Tankie Memes

4) Manufacturing Sony  MDR   7506  headphones

5) Yelling at the idiots who run the NYC subway  https:// twitter.com/Noahpinion/sta tus/975433014921461760   …";{'POSITIVE': True};"1) Working in the Baltimore Orioles front office

2) Fixing the Title Tool in Avid Media Composer

3) Tankie Memes

4) Manufacturing Sony  MDR   7506  headphones

5) Yelling at the idiots who run the NYC subway  https:// twitter.com/Noahpinion/sta tus/975433014921461760   …";0.8492068648338318;True
192;A new pair of headphones (sony  mdr - 7506 ) came in recently, so I'm giving some OSTs a quick listen to see how they play out. I just got to Bravely Defualt's first disc and I can't deal with how much Windchimes is on this soundtrack. Like, I'm genuinely confused why, haha.;{'POSITIVE': True};A new pair of headphones (sony  mdr - 7506 ) came in recently, so I'm giving some OSTs a quick listen to see how they play out. I just got to Bravely Defualt's first disc and I can't deal with how much Windchimes is on this soundtrack. Like, I'm genuinely confused why, haha.;0.18301905691623688;False
193;"I saw the SB commercial for (probably overpriced) headphones. If you're looking for decent headphones, you can't go wrong with the Sony  MDR7506 . They're in practically every studio I've ever been in, and almost bullet proof. Usually around $80.

Just my semi-educated two cents.";{'POSITIVE': False};"I saw the SB commercial for (probably overpriced) headphones. If you're looking for decent headphones, you can't go wrong with the Sony  MDR7506 . They're in practically every studio I've ever been in, and almost bullet proof. Usually around $80.

Just my semi-educated two cents.";0.39390289783477783;False
194;I pity the people who have never heard their favorite music through studio-grade headphones. Even just the basic Sony  MDR - 7506 ’s are a game-changer.;{'POSITIVE': False};I pity the people who have never heard their favorite music through studio-grade headphones. Even just the basic Sony  MDR - 7506 ’s are a game-changer.;0.4575871229171753;False
195;I really need to replace the pads on my  MDR -V6 and  MDR - 7506 . They’re falling apart (and I will use them til they die  MDR    4eva );{'POSITIVE': False};I really need to replace the pads on my  MDR -V6 and  MDR - 7506 . They’re falling apart (and I will use them til they die  MDR    4eva );0.3176302909851074;False
196;Well, it’s happened: I’ve been podcasting long enough that I finally went through my first pair of headphones. My first pair of Sony  MDR7506  just died in its left ear.;{'POSITIVE': True};Well, it’s happened: I’ve been podcasting long enough that I finally went through my first pair of headphones. My first pair of Sony  MDR7506  just died in its left ear.;0.8022123575210571;True
197;@ danbenjamin  I’m a bit behind on B2W, but I ran into the same issue with my  MDR -V6 & bought these for $12 last year - they work great and are holding up well. Compatible with  MDR -V6,  7506 , and CD900ST  -  http:// a.co/d/ckgyVNb  ;{'POSITIVE': True};@ danbenjamin  I’m a bit behind on B2W, but I ran into the same issue with my  MDR -V6 & bought these for $12 last year - they work great and are holding up well. Compatible with  MDR -V6,  7506 , and CD900ST  -  http:// a.co/d/ckgyVNb  ;0.8534055352210999;True
198;My  mdr7506 ’s right ear blew and my other pair of headphones jack bent haha shiiiiiet;{'POSITIVE': False};My  mdr7506 ’s right ear blew and my other pair of headphones jack bent haha shiiiiiet;0.6699621081352234;True
199;I love my Sony  MDR - 7506  headphones. I just wore them for 14 hours straight with no issues.;{'POSITIVE': False};I love my Sony  MDR - 7506  headphones. I just wore them for 14 hours straight with no issues.;0.5420231223106384;True
200;Dude checking me in: I see you have the sony  mdr - 7506  headphones with the aftermarket earpads. Proceeds to give me a bunch of DAC recommendations and tells me I honestly should just play aiff rather than trust baggage ppl w my wax LOL;{'POSITIVE': True};Dude checking me in: I see you have the sony  mdr - 7506  headphones with the aftermarket earpads. Proceeds to give me a bunch of DAC recommendations and tells me I honestly should just play aiff rather than trust baggage ppl w my wax LOL;0.3293859362602234;False
201;I have coveted a pair of Sony  MDR - 7506  headphones since high school and now I have them and they are glorious.;{'POSITIVE': False};I have coveted a pair of Sony  MDR - 7506  headphones since high school and now I have them and they are glorious.;0.3006342351436615;False
202;"Electronics in my office I've been using daily for over 10 years: 

- Brother laser printer, 

- Epson V500 scanner

- Sony  MDR - 7506  headphones

All simple, all designed to do one thing.  pic.twitter.com/v3sxSAxoHM";{'POSITIVE': True};"Electronics in my office I've been using daily for over 10 years: 

- Brother laser printer, 

- Epson V500 scanner

- Sony  MDR - 7506  headphones

All simple, all designed to do one thing.  pic.twitter.com/v3sxSAxoHM";0.8131702542304993;True
203;just bought what has to be at least my 3rd or 4th pair of sony  mdr   7506 's lol... these headphones are amazing til 1 ear stops working. crazy how used to them i am - i can't use any other headphone for casual listening or producing;{'POSITIVE': False};just bought what has to be at least my 3rd or 4th pair of sony  mdr   7506 's lol... these headphones are amazing til 1 ear stops working. crazy how used to them i am - i can't use any other headphone for casual listening or producing;0.5590444803237915;True
204;Everyone should own the Sony  MDR - 7506  headset if only because every audio engineer uses them and as such these headphones are exactly what you are supposed to hear.;{'POSITIVE': False};Everyone should own the Sony  MDR - 7506  headset if only because every audio engineer uses them and as such these headphones are exactly what you are supposed to hear.;0.5626230835914612;True
205;approximately 4 of my followers will care, but I got these Sony  MDR   7506 's last year and I love them so much. Pretty cheap for the best headphones I've ever had. Wish they got a little louder, but the sound quality is insane.  pic.twitter.com/Ti8ppQhF5g;{'POSITIVE': False};approximately 4 of my followers will care, but I got these Sony  MDR   7506 's last year and I love them so much. Pretty cheap for the best headphones I've ever had. Wish they got a little louder, but the sound quality is insane.  pic.twitter.com/Ti8ppQhF5g;0.040980637073516846;False
206;"My Mixing Desk:
1. Mac Pro 
2. Apple LED Displays
3. Macbook Pro
4. Blue Sky 5.1 Volume
5. Blue Sky 5.1 Speakers
6. Cat Pic
7. Sony  MDR - 7506 
8. @PreSonus  Faderport 8
9. Nob Control
10. Kensington Expert
11. Benchmark DAC1
12. @fully_us  Jarvis
13. Kork NanoKey2
14. @WestWingWeekly pic.twitter.com/FoMObhQSOu";{'POSITIVE': True};"My Mixing Desk:
1. Mac Pro 
2. Apple LED Displays
3. Macbook Pro
4. Blue Sky 5.1 Volume
5. Blue Sky 5.1 Speakers
6. Cat Pic
7. Sony  MDR - 7506 
8. @PreSonus  Faderport 8
9. Nob Control
10. Kensington Expert
11. Benchmark DAC1
12. @fully_us  Jarvis
13. Kork NanoKey2
14. @WestWingWeekly pic.twitter.com/FoMObhQSOu";0.9005041122436523;True
207;smh my  mdr7506  headphone cable started glitching in and out so i bought a pack of 10 female headphone jacks and im gonna make it so u can use a replaceable male-male 3.5 mm cable;{'POSITIVE': False};smh my  mdr7506  headphone cable started glitching in and out so i bought a pack of 10 female headphone jacks and im gonna make it so u can use a replaceable male-male 3.5 mm cable;0.3660910129547119;False
208;"Note to self, unless you have 45 min to spare to bang your head against your desk, never ask if the difference between the Sony  MDR  V6 &  MDR   7506  is noticeable. And no, I didn't know what a 'presence peak' was. 
Thank God I didn't mention Beats.    pic.twitter.com/OvdKjK8KVZ";{'POSITIVE': True};"Note to self, unless you have 45 min to spare to bang your head against your desk, never ask if the difference between the Sony  MDR  V6 &  MDR   7506  is noticeable. And no, I didn't know what a 'presence peak' was. 
Thank God I didn't mention Beats.    pic.twitter.com/OvdKjK8KVZ";0.2942674160003662;False
209;There is nothing quite like the pain of getting your finger pinched in the hinge of a pair of Sony  MDR - 7506  headphones;{'POSITIVE': True};There is nothing quite like the pain of getting your finger pinched in the hinge of a pair of Sony  MDR - 7506  headphones;0.5624904632568359;True
210;"Apple Beats headphones: Premium Mediocre

Sony  MDR - 7506 : Dirtbag Excellent";{'POSITIVE': False};"Apple Beats headphones: Premium Mediocre

Sony  MDR - 7506 : Dirtbag Excellent";0.7329012155532837;True
211;"Oh baby about to order my self a early bday present- Sony  MDR - 7506 ’s 

Luckily my father has a pair, trying them out on stream today! Hope to see you guys there! Back to some #brawlhalla  solos w/ #fortnite  and #IconsBeta  last few hours today! 

Remember 2stream Sunday!
#1Force pic.twitter.com/7HDp8ZZvoO";{'POSITIVE': True};"Oh baby about to order my self a early bday present- Sony  MDR - 7506 ’s 

Luckily my father has a pair, trying them out on stream today! Hope to see you guys there! Back to some #brawlhalla  solos w/ #fortnite  and #IconsBeta  last few hours today! 

Remember 2stream Sunday!
#1Force pic.twitter.com/7HDp8ZZvoO";0.9640941023826599;True
212;I've had this pile of broken headphones and earbuds in my office workshop growing—I'm learning to repair them and it feels awesome! Here's a pair of Sony  MDR - 7506  monitors that needed a new cable: 1/5  pic.twitter.com/E1pXqdYZi9;{'POSITIVE': True};I've had this pile of broken headphones and earbuds in my office workshop growing—I'm learning to repair them and it feels awesome! Here's a pair of Sony  MDR - 7506  monitors that needed a new cable: 1/5  pic.twitter.com/E1pXqdYZi9;0.7297816872596741;True
213;I tell you HuWhat! These damn Headphones are the best I've tested and owned. Can't believe I replaced my Audio Technica. I'm hearing stuff I haven't heard before LOL -- Sony  MDR7506  Professional Large Diaphragm Headphone Sony  https://www. amazon.com/dp/B000AJIF4E/ ref=cm_sw_r_tw_dp_U_x_c9YWAbAFS1GEQ   …  via @amazon;{'POSITIVE': False};I tell you HuWhat! These damn Headphones are the best I've tested and owned. Can't believe I replaced my Audio Technica. I'm hearing stuff I haven't heard before LOL -- Sony  MDR7506  Professional Large Diaphragm Headphone Sony  https://www. amazon.com/dp/B000AJIF4E/ ref=cm_sw_r_tw_dp_U_x_c9YWAbAFS1GEQ   …  via @amazon;0.5975722670555115;True
214;Trying out Soonish’s nifty new Rode shockmount pistol grip and Sony  MDR - 7506  headphones — both acquired with help from the show’s incredibly generous & appreciated Patreon supporters. You can pitch in too!  http://www. patreon.com/soonish   pic.twitter.com/dzS2xGVIU8;{'POSITIVE': True};Trying out Soonish’s nifty new Rode shockmount pistol grip and Sony  MDR - 7506  headphones — both acquired with help from the show’s incredibly generous & appreciated Patreon supporters. You can pitch in too!  http://www. patreon.com/soonish   pic.twitter.com/dzS2xGVIU8;0.7388014197349548;True
215;Generally? Sony  MDR   7506 's are probably the most used in the business. They're pretty dependable, comfortable and sound good. There's also the cheaper version  MDR  V6 which work just as well.  https://www. bhphotovideo.com/c/product/3583 37-REG/Sony_MDRV6_MDR_V6_Closed_Back.html?ap=y&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBsU2oHZKdvMtx3A6YN49tIlbAlUuFWwn7Wb4u8WUwkr1hWbtGXR-RQaAk1REALw_wcB&smp=y   …;{'POSITIVE': False};Generally? Sony  MDR   7506 's are probably the most used in the business. They're pretty dependable, comfortable and sound good. There's also the cheaper version  MDR  V6 which work just as well.  https://www. bhphotovideo.com/c/product/3583 37-REG/Sony_MDRV6_MDR_V6_Closed_Back.html?ap=y&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBsU2oHZKdvMtx3A6YN49tIlbAlUuFWwn7Wb4u8WUwkr1hWbtGXR-RQaAk1REALw_wcB&smp=y   …;0.3485412299633026;False
216;Hey just saw I’ve got headphone schmutz all over my neck! Those Sony  MDR - 7506 ’s are great cans, but they shed like a snake shedding it’s skin. Uffa!;{'POSITIVE': False};Hey just saw I’ve got headphone schmutz all over my neck! Those Sony  MDR - 7506 ’s are great cans, but they shed like a snake shedding it’s skin. Uffa!;0.2555237114429474;False
217;"Headphones on—I use Sony  MDR - 7506  and I love them. Great for picking up subtle sounds when recording and editing VO at home. •
•
•
•  #animation  #microphone  #acting  #actor  #tv  #film  #actorslife  #television  #creative  #voiceover  #voiceacting  #gear  #rec …  https:// ift.tt/2I39eFH   pic.twitter.com/tWlNqlzH6I";{'POSITIVE': False};"Headphones on—I use Sony  MDR - 7506  and I love them. Great for picking up subtle sounds when recording and editing VO at home. •
•
•
•  #animation  #microphone  #acting  #actor  #tv  #film  #actorslife  #television  #creative  #voiceover  #voiceacting  #gear  #rec …  https:// ift.tt/2I39eFH   pic.twitter.com/tWlNqlzH6I";0.999835729598999;True
218;Many options at $200 or less. I’d recommend the most widely used Sony  MDR - 7506 . Another good pair is the Audio Technica ATH M40x. People tend to go with the M50x but the 40 has a flatter bass signal and better for mixing imo;{'POSITIVE': True};Many options at $200 or less. I’d recommend the most widely used Sony  MDR - 7506 . Another good pair is the Audio Technica ATH M40x. People tend to go with the M50x but the 40 has a flatter bass signal and better for mixing imo;0.31109875440597534;False
219;Getting rid of the ATH-M40x and getting the Sony  MDR7506 . Couldn't stand the way the earcups swiveled on the ATs.  pic.twitter.com/U5ib1lOmz8;{'POSITIVE': True};Getting rid of the ATH-M40x and getting the Sony  MDR7506 . Couldn't stand the way the earcups swiveled on the ATs.  pic.twitter.com/U5ib1lOmz8;0.45144516229629517;False
220;Pretty much the same as everyone else: RE-50 / Marantz 661 / Sony  MDR - 7506  / Pro Tools (Not a fan of my mics so I’m upgrading soon.);{'POSITIVE': True};Pretty much the same as everyone else: RE-50 / Marantz 661 / Sony  MDR - 7506  / Pro Tools (Not a fan of my mics so I’m upgrading soon.);0.5769632458686829;True
221;Sony  MDR7506 /v6. Under $100USD, closed over-the-ear, and flat response. Been using them for over 20 years. Comfy, light, sound great, if they die you didn't spend a ton.;{'POSITIVE': False};Sony  MDR7506 /v6. Under $100USD, closed over-the-ear, and flat response. Been using them for over 20 years. Comfy, light, sound great, if they die you didn't spend a ton.;0.1015731543302536;False
222;"“Pro” in audio gear usually means “popular in studios for a long time”.

But studios have different needs than “best” (durability, tradition), and most podcasters don’t record in a studio.

There are better speech mics than the SM7B and better headphones than the  MDR - 7506 .";{'POSITIVE': True};"“Pro” in audio gear usually means “popular in studios for a long time”.

But studios have different needs than “best” (durability, tradition), and most podcasters don’t record in a studio.

There are better speech mics than the SM7B and better headphones than the  MDR - 7506 .";0.475757360458374;False
223;Finally purchased some professional monitor headphones. Sony  MDR - 7506  from @BHPhotoVideo . pic.twitter.com/KisN0eMDDr;{'POSITIVE': True};Finally purchased some professional monitor headphones. Sony  MDR - 7506  from @BHPhotoVideo . pic.twitter.com/KisN0eMDDr;0.7787238359451294;True
224;i will only listen to Sony  MDR   7506  headphones though. i kind of hate all other studio headphones, mostly because they either lie or are too big for my small head (sennheisers).;{'POSITIVE': True};i will only listen to Sony  MDR   7506  headphones though. i kind of hate all other studio headphones, mostly because they either lie or are too big for my small head (sennheisers).;0.5155234336853027;True
225;Transcribing audio is my job. On my Sony  MDR - 7506  headphones I hear Yanny. On my Sony  MDR -U10M headphones I hear Laurel.;{'POSITIVE': True};Transcribing audio is my job. On my Sony  MDR - 7506  headphones I hear Yanny. On my Sony  MDR -U10M headphones I hear Laurel.;0.8068747520446777;True
226;Gonna be giving these a go, Sony  MDR7506 ! My other pair are AT M50X. #VoiceActors  , what headphones are y'all using? pic.twitter.com/1BcQB6ADYN;{'POSITIVE': True};Gonna be giving these a go, Sony  MDR7506 ! My other pair are AT M50X. #VoiceActors  , what headphones are y'all using? pic.twitter.com/1BcQB6ADYN;0.7777560353279114;True
227;"My mutt, my mixer...
Freja shares the couch with my #locationsound  rig.
...
#carlweldenproductions  #ktek  #ktekstingray  #lectrosonics  #mdr7506  #remoteaudio  #sennheiser  #sd633  #Audio  #sounddevices  #sound  #dogs  @sounddevices  @remote_audio  @Lectrosonics  @KTekBooms  @SennheiserUSA pic.twitter.com/vZRmXHm66p";{'POSITIVE': True};"My mutt, my mixer...
Freja shares the couch with my #locationsound  rig.
...
#carlweldenproductions  #ktek  #ktekstingray  #lectrosonics  #mdr7506  #remoteaudio  #sennheiser  #sd633  #Audio  #sounddevices  #sound  #dogs  @sounddevices  @remote_audio  @Lectrosonics  @KTekBooms  @SennheiserUSA pic.twitter.com/vZRmXHm66p";0.9999545812606812;True
228;someday im gonna invest in 10 pairs of sony  mdr - 7506  headphones so i never need to buy another pair again;{'POSITIVE': True};someday im gonna invest in 10 pairs of sony  mdr - 7506  headphones so i never need to buy another pair again;0.5560545921325684;True
229;Sony  MDR - 7506  Review  https://www. soundguys.com/sony-mdr-7506- review-16336/   … pic.twitter.com/deMRuOwcJd;{'POSITIVE': True};Sony  MDR - 7506  Review  https://www. soundguys.com/sony-mdr-7506- review-16336/   … pic.twitter.com/deMRuOwcJd;0.8050488233566284;True
230;Found out that my favorite studio headphones (Sony’s  MDR7506 ) are currently on sale at  http:// Amazon.com    thanks to @wirecutter , so I picked up another pair. Mine have lasted nearly 25 years and (with only one pad change) are still going strong! https://www. amazon.com/dp/B000AJIF4E/ ?tag=wcedeals-20&utm_source=Deals+We+Love&utm_campaign=d74855eb7f-DEALS_2018_03_08&utm_medium=email&utm_term=0_97ed68eaf3-d74855eb7f-87677745   …;{'POSITIVE': False};Found out that my favorite studio headphones (Sony’s  MDR7506 ) are currently on sale at  http:// Amazon.com    thanks to @wirecutter , so I picked up another pair. Mine have lasted nearly 25 years and (with only one pad change) are still going strong! https://www. amazon.com/dp/B000AJIF4E/ ?tag=wcedeals-20&utm_source=Deals+We+Love&utm_campaign=d74855eb7f-DEALS_2018_03_08&utm_medium=email&utm_term=0_97ed68eaf3-d74855eb7f-87677745   …;0.8586326837539673;True
231;Sony’s highly-rated  MDR7506  Professional Headphones fall to $80 ($20 off)  https:// 9to5toys.com/2018/03/07/son y-mdr7506-headphones/   … pic.twitter.com/BuOQ2xNOLa;{'POSITIVE': True};Sony’s highly-rated  MDR7506  Professional Headphones fall to $80 ($20 off)  https:// 9to5toys.com/2018/03/07/son y-mdr7506-headphones/   … pic.twitter.com/BuOQ2xNOLa;0.9287939667701721;True
232;Our top sub-$200 headphones pick, the Sony  MDR - 7506  headphones, down to $80 (from $100)  http:// wrctr.co/2FognQC    Buy:  http:// wrctr.co/2D7Zzv8  ;{'POSITIVE': True};Our top sub-$200 headphones pick, the Sony  MDR - 7506  headphones, down to $80 (from $100)  http:// wrctr.co/2FognQC    Buy:  http:// wrctr.co/2D7Zzv8  ;0.9825066328048706;True
233;Sony's  MDR -7500 Series Pro Headphones are a staple of broadcast & recording studios  http:// ed.gr/ljbu    #MDR7506  #SonyProAudio pic.twitter.com/xH83sH3rdB;{'POSITIVE': True};Sony's  MDR -7500 Series Pro Headphones are a staple of broadcast & recording studios  http:// ed.gr/ljbu    #MDR7506  #SonyProAudio pic.twitter.com/xH83sH3rdB;0.8319224119186401;True
234;If I only ever used the  MDR - 7506 , I’d never listen to music in headphones, either.;{'POSITIVE': True};If I only ever used the  MDR - 7506 , I’d never listen to music in headphones, either.;0.4508793354034424;False
235;Soldered on a new cable to my 20yr old Sony  MDR   7506  headphones. 10 minutes and good as new!  pic.twitter.com/aUsXmfpVEe;{'POSITIVE': True};Soldered on a new cable to my 20yr old Sony  MDR   7506  headphones. 10 minutes and good as new!  pic.twitter.com/aUsXmfpVEe;0.7869504690170288;True
236;"# Sony   MDR - 7506  large diaphragm foldable #headphones  top choice for over 20 years to #record , #playback  and #mix  #music  in #professional  #studio  #live  #broadcast 
#Dynamic  closed 40mm #Neodymium  driver, #Frequency  Response 10-20kHz and 63 Ohms Impedance.

 http:// crwd.fr/2CFcBVB   pic.twitter.com/Mp7mxM6omD";{'POSITIVE': True};"# Sony   MDR - 7506  large diaphragm foldable #headphones  top choice for over 20 years to #record , #playback  and #mix  #music  in #professional  #studio  #live  #broadcast 
#Dynamic  closed 40mm #Neodymium  driver, #Frequency  Response 10-20kHz and 63 Ohms Impedance.

 http:// crwd.fr/2CFcBVB   pic.twitter.com/Mp7mxM6omD";0.9997690320014954;True
237;I love these headphones, and now we're ready for more radio, more podcasting MOAR!!! #Sony   MDR - 7506   pic.twitter.com/CQIp3ROdOr;{'POSITIVE': False};I love these headphones, and now we're ready for more radio, more podcasting MOAR!!! #Sony   MDR - 7506   pic.twitter.com/CQIp3ROdOr;0.40828654170036316;False
238;"I uploaded the sound source at bullet's.
bullet'sen vol.115 NO.2 / kuriyura-mono
 https:// youtu.be/gdIrKAPrV38   
#ambient  #minimal  #primitive  #noise  #ableton  #akai  #apc40  #push  #motu  #mdr7506  #sony  #focusrite  #macbookpro  #nishiazabu  #tokyo  #japan";{'POSITIVE': True};"I uploaded the sound source at bullet's.
bullet'sen vol.115 NO.2 / kuriyura-mono
 https:// youtu.be/gdIrKAPrV38   
#ambient  #minimal  #primitive  #noise  #ableton  #akai  #apc40  #push  #motu  #mdr7506  #sony  #focusrite  #macbookpro  #nishiazabu  #tokyo  #japan";0.9999349117279053;True
239;Gift 19: Sony  MDR - 7506  Headphones for #Podcasters  & #Content  Creators http:// youtu.be/l0eXAGogFJQ?a  ;{'POSITIVE': True};Gift 19: Sony  MDR - 7506  Headphones for #Podcasters  & #Content  Creators http:// youtu.be/l0eXAGogFJQ?a  ;0.9459720849990845;True
240;Every pair of Sony  MDR - 7506  still comes with this amazing service manual  pic.twitter.com/UOAOxvHkEE;{'POSITIVE': False};Every pair of Sony  MDR - 7506  still comes with this amazing service manual  pic.twitter.com/UOAOxvHkEE;0.6723206639289856;True
241;Finally did the headphone jack mod for my  MDR - 7506  after I originally bought the parts two years ago...  pic.twitter.com/0pJIri2LSm;{'POSITIVE': True};Finally did the headphone jack mod for my  MDR - 7506  after I originally bought the parts two years ago...  pic.twitter.com/0pJIri2LSm;0.6699375510215759;True
242;Sony  MDR   7506  is industry standard for sound mixers on film sets. Beyerdynamic DT 770 pro for studio mixing;{'POSITIVE': False};Sony  MDR   7506  is industry standard for sound mixers on film sets. Beyerdynamic DT 770 pro for studio mixing;0.6139671802520752;True
